X  [mm],Y  [mm],Z  [mm],U(95)  [mm],U(95) X  [mm],U(95) Y  [mm],U(95) Z  [mm],Tilt  [deg],Q0 ,Q1 ,Q2 ,Q3 ,Image RMS  [µm],Target,Temperature  [°C],Pressure  [mBar],Humidity  [%],Time Stamp,OTG Applied,Delete
75.736,-3440.957,-205.172,0.004,0.003,0,0.002,6.1357,0.065214,-0.062341,0.643061,0.760483,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:20:36.432,FALSE,
62.113,-3441.156,-205.167,0.008,0.007,0,0.003,6.1179,0.065249,-0.062248,0.643068,0.760481,0.28,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:20:42.312,FALSE,
48.472,-3440.991,-205.187,0.003,0.002,0,0.002,6.0984,0.06525,-0.062161,0.643131,0.760435,0.27,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:20:48.252,FALSE,
34.768,-3440.464,-205.21,0.007,0.005,0.001,0.005,6.0948,0.065168,-0.0622,0.643126,0.760443,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:20:54.412,FALSE,
21.099,-3439.566,-205.224,0.005,0.003,0,0.004,6.099,0.065172,-0.062186,0.64313,0.76044,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:20:59.992,FALSE,
7.47,-3438.296,-205.238,0.006,0.004,0,0.004,6.1113,0.065205,-0.062127,0.643134,0.760439,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:21:05.872,FALSE,
-6.179,-3436.665,-205.221,0.005,0.004,0,0.003,6.1375,0.065254,-0.06218,0.643095,0.760463,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:21:11.712,FALSE,
-19.841,-3434.671,-205.231,0.007,0.007,0,0.003,6.1704,0.065186,-0.062216,0.643071,0.760487,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:21:17.612,FALSE,
-33.446,-3432.318,-205.239,0.002,0.002,0,0.002,6.2132,0.065076,-0.062221,0.64304,0.760521,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:21:23.452,FALSE,
-46.951,-3429.597,-205.278,0.006,0.004,0,0.004,6.2505,0.065089,-0.062176,0.64308,0.76049,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:21:29.292,FALSE,
-60.436,-3426.53,-205.309,0.002,0.001,0,0.001,6.2964,0.065125,-0.06218,0.643112,0.76046,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:21:35.152,FALSE,
-73.92,-3423.09,-205.328,0.004,0.003,0,0.003,6.3566,0.065145,-0.062267,0.643105,0.760457,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:21:40.972,FALSE,
-87.282,-3419.297,-205.366,0.002,0.002,0,0.001,6.4191,0.065224,-0.062307,0.643115,0.760438,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:21:46.792,FALSE,
-100.644,-3415.171,-205.438,0.005,0.004,0,0.003,6.4847,0.065307,-0.062425,0.643156,0.760387,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:21:52.792,FALSE,
-113.891,-3410.649,-205.497,0.004,0.003,0,0.002,6.5599,0.065308,-0.062422,0.643176,0.76037,0.42,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:21:58.392,FALSE,
-127.061,-3405.792,-205.554,0.004,0.003,0,0.003,6.636,0.06527,-0.062388,0.643237,0.760325,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:22:04.252,FALSE,
-140.196,-3400.585,-205.555,0.005,0.003,0,0.004,6.7283,0.065224,-0.062415,0.643246,0.760319,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:22:10.352,FALSE,
-153.207,-3395.03,-205.582,0.005,0.004,0.001,0.003,6.8282,0.065159,-0.062383,0.64323,0.76034,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:22:16.432,FALSE,
-166.172,-3389.148,-205.624,0.003,0.003,0.001,0.002,6.9306,0.065151,-0.062377,0.643227,0.760345,0.29,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:22:21.892,FALSE,
-178.997,-3382.924,-205.689,0.004,0.003,0,0.002,7.0255,0.065248,-0.062395,0.643285,0.760286,0.35,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:22:28.012,FALSE,
-191.693,-3376.327,-205.741,0.005,0.004,0.001,0.003,7.1371,0.065243,-0.062358,0.643268,0.760303,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:22:33.732,FALSE,
-204.284,-3369.441,-205.802,0.004,0.003,0,0.003,7.2601,0.065171,-0.062402,0.64324,0.76033,0.27,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:22:39.852,FALSE,
-216.766,-3362.183,-205.838,0.006,0.005,0,0.003,7.3792,0.06517,-0.062407,0.643242,0.760327,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:22:45.652,FALSE,
-229.148,-3354.614,-205.91,0.006,0.003,0,0.005,7.4938,0.06516,-0.062378,0.643298,0.760283,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:22:52.012,FALSE,
-241.401,-3346.719,-205.938,0.008,0.007,0.001,0.003,7.6211,0.065176,-0.062406,0.643298,0.76028,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:22:57.632,FALSE,
-236.438,-3346.465,-193.701,0.004,0.003,0,0.003,7.7392,0.065162,-0.062403,0.643266,0.760308,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:23:03.652,FALSE,
-224.388,-3354.366,-193.639,0.005,0.003,0.001,0.004,7.6163,0.065296,-0.062501,0.643273,0.760283,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:23:09.652,FALSE,
-212.195,-3361.947,-193.612,0.003,0.002,0,0.002,7.4966,0.06537,-0.062545,0.64328,0.760267,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:23:15.772,FALSE,
-199.903,-3369.203,-193.593,0.008,0.004,0.001,0.007,7.3801,0.065446,-0.062607,0.643297,0.760241,0.29,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:23:21.652,FALSE,
-187.496,-3376.098,-193.462,0.01,0.01,0.001,0.003,7.2779,0.065385,-0.062487,0.643242,0.760303,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:23:27.572,FALSE,
-174.981,-3382.703,-193.435,0.005,0.004,0.001,0.003,7.1741,0.065305,-0.062441,0.643244,0.760312,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:23:33.492,FALSE,
-162.343,-3388.926,-193.383,0.006,0.005,0.001,0.002,7.0718,0.06533,-0.062481,0.64326,0.760293,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:23:39.732,FALSE,
-149.604,-3394.822,-193.375,0.006,0.005,0,0.004,6.977,0.0653,-0.062501,0.643259,0.760294,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:23:45.592,FALSE,
-136.775,-3400.39,-193.358,0.004,0.003,0,0.003,6.8856,0.065284,-0.062468,0.643258,0.760299,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:23:51.192,FALSE,
-123.861,-3405.607,-193.32,0.003,0.003,0,0.002,6.801,0.065278,-0.062424,0.643246,0.760314,0.29,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:23:57.132,FALSE,
-110.891,-3410.467,-193.25,0.006,0.003,0,0.005,6.7238,0.065337,-0.062468,0.643226,0.760322,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:24:02.892,FALSE,
-97.825,-3414.991,-193.201,0.007,0.005,0.001,0.004,6.6531,0.065327,-0.062451,0.643204,0.760343,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:24:08.812,FALSE,
-84.674,-3419.129,-193.144,0.004,0.003,0.001,0.003,6.594,0.065273,-0.062392,0.64315,0.760398,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:24:14.552,FALSE,
-71.509,-3422.932,-193.105,0.004,0.002,0.001,0.004,6.5329,0.065239,-0.062347,0.643151,0.760404,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:24:20.392,FALSE,
-58.229,-3426.372,-193.097,0.004,0.004,0,0.002,6.4766,0.065223,-0.062246,0.643154,0.760411,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:24:26.192,FALSE,
-44.986,-3429.457,-193.031,0.009,0.003,0.001,0.009,6.4373,0.065317,-0.062351,0.643096,0.760443,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:24:31.992,FALSE,
-31.68,-3432.188,-193.008,0.004,0.004,0,0.002,6.4018,0.065242,-0.062343,0.643067,0.760475,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:24:39.552,FALSE,
-18.272,-3434.549,-192.99,0.004,0.003,0,0.002,6.368,0.065331,-0.062323,0.643058,0.760476,0.3,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:24:43.692,FALSE,
-4.84,-3436.556,-192.992,0.005,0.004,0,0.003,6.3363,0.065352,-0.06228,0.643091,0.76045,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:24:49.552,FALSE,
8.568,-3438.197,-192.993,0.006,0.004,0,0.005,6.3132,0.065291,-0.062218,0.643124,0.760433,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:24:55.432,FALSE,
22.012,-3439.463,-192.981,0.004,0.003,0,0.003,6.3024,0.065281,-0.062282,0.643116,0.760435,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:25:01.272,FALSE,
35.48,-3440.367,-192.984,0.007,0.006,0,0.004,6.2967,0.065224,-0.062225,0.643131,0.760432,0.29,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:25:07.432,FALSE,
48.974,-3440.91,-192.961,0.006,0.004,0,0.005,6.3027,0.065279,-0.062191,0.643121,0.760438,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:25:13.032,FALSE,
62.412,-3441.083,-192.926,0.009,0.003,0.001,0.008,6.3173,0.065296,-0.062261,0.643094,0.760454,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:25:18.932,FALSE,
75.837,-3440.895,-192.919,0.006,0.003,0,0.004,6.3389,0.065272,-0.062375,0.643055,0.76048,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:31:27.232,FALSE,
89.314,-3440.345,-192.902,0.003,0.002,0,0.002,6.3725,0.065205,-0.062248,0.643021,0.760525,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:31:32.892,FALSE,
102.79,-3439.438,-192.913,0.003,0.003,0,0.001,6.4083,0.065178,-0.062114,0.643026,0.760533,0.14,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:31:38.772,FALSE,
116.168,-3438.154,-192.927,0.005,0.003,0,0.004,6.4464,0.065158,-0.06212,0.643039,0.760524,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:31:44.692,FALSE,
129.541,-3436.514,-192.937,0.005,0.004,0,0.003,6.4945,0.06518,-0.062159,0.643028,0.760528,0.14,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:32:18.892,FALSE,
142.882,-3434.509,-192.918,0.005,0.005,0,0.002,6.5555,0.065248,-0.062163,0.642993,0.760551,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:32:25.012,FALSE,
156.208,-3432.132,-192.904,0.002,0.002,0,0.002,6.6226,0.065274,-0.062113,0.642972,0.760571,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:32:31.332,FALSE,
169.461,-3429.386,-192.926,0.006,0.004,0,0.004,6.6876,0.065244,-0.062125,0.642982,0.760564,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:32:37.972,FALSE,
182.651,-3426.289,-192.919,0.004,0.003,0,0.003,6.761,0.065242,-0.06214,0.642982,0.760563,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:32:44.832,FALSE,
195.786,-3422.823,-192.93,0.002,0.002,0,0.001,6.8415,0.065254,-0.062118,0.642986,0.760561,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:32:51.112,FALSE,
208.856,-3419.006,-192.918,0.003,0.001,0,0.003,6.9295,0.065236,-0.062055,0.64299,0.760564,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:32:57.652,FALSE,
221.878,-3414.847,-192.942,0.004,0.003,0,0.003,7.0205,0.065221,-0.062053,0.642988,0.760567,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:33:04.092,FALSE,
234.829,-3410.334,-192.978,0.004,0.003,0,0.003,7.1165,0.065252,-0.06207,0.64299,0.760561,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:33:10.572,FALSE,
247.606,-3405.461,-192.996,0.003,0.002,0,0.002,7.2152,0.065215,-0.062137,0.642965,0.76058,0.27,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:33:17.092,FALSE,
260.366,-3400.263,-193.035,0.008,0.006,0.001,0.005,7.3233,0.065224,-0.062078,0.642973,0.760577,0.31,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:33:23.552,FALSE,
272.99,-3394.691,-193.065,0.006,0.005,0.001,0.003,7.4355,0.065151,-0.062021,0.642955,0.760603,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:33:30.072,FALSE,
285.563,-3388.774,-193.115,0.003,0.002,0,0.003,7.5504,0.065079,-0.061969,0.642947,0.760621,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:33:36.952,FALSE,
298.008,-3382.52,-193.142,0.003,0.002,0,0.002,7.663,0.065072,-0.061998,0.642974,0.760596,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:33:43.292,FALSE,
310.381,-3375.94,-193.162,0.007,0.003,0.001,0.006,7.7891,0.065172,-0.062019,0.642964,0.760594,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:33:49.972,FALSE,
322.612,-3369.017,-193.188,0.005,0.003,0,0.004,7.9196,0.065259,-0.062032,0.642943,0.760603,0.27,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:33:56.632,FALSE,
334.729,-3361.762,-193.189,0.005,0.003,0,0.003,8.0538,0.065271,-0.061975,0.642932,0.760616,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:34:03.372,FALSE,
346.681,-3354.162,-193.231,0.005,0.004,0,0.004,8.1889,0.06523,-0.061888,0.642926,0.760632,0.28,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:34:10.132,FALSE,
358.468,-3346.259,-193.369,0.003,0.002,0.001,0.002,8.3116,0.065173,-0.061855,0.643009,0.76057,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:34:16.972,FALSE,
370.111,-3338.021,-193.386,0.005,0.005,0.001,0.003,8.4425,0.065152,-0.061875,0.643034,0.760549,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:34:23.752,FALSE,
381.648,-3329.467,-193.396,0.004,0.002,0,0.003,8.5818,0.065185,-0.061911,0.643017,0.760557,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:34:30.652,FALSE,
393.044,-3320.607,-193.448,0.003,0.002,0.001,0.002,8.7227,0.065191,-0.061893,0.643025,0.760552,0.29,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:34:37.552,FALSE,
388.048,-3320.763,-181.206,0.005,0.003,0,0.004,8.8103,0.065187,-0.061982,0.64301,0.760557,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:34:44.432,FALSE,
376.852,-3329.604,-181.218,0.004,0.003,0,0.003,8.6738,0.065094,-0.061853,0.643067,0.760527,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:34:51.472,FALSE,
365.521,-3338.151,-181.21,0.003,0.002,0,0.002,8.5438,0.065086,-0.061804,0.643069,0.76053,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:34:58.232,FALSE,
354.073,-3346.39,-181.087,0.006,0.005,0.001,0.003,8.4218,0.065128,-0.061791,0.643031,0.76056,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:35:05.052,FALSE,
342.515,-3354.293,-181.004,0.005,0.004,0.001,0.003,8.3032,0.065191,-0.061799,0.642978,0.760598,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:35:11.992,FALSE,
330.726,-3361.87,-180.994,0.005,0.003,0.001,0.004,8.17,0.06512,-0.061829,0.642996,0.760587,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:35:18.592,FALSE,
318.803,-3369.111,-180.998,0.004,0.003,0,0.003,8.0383,0.065022,-0.061862,0.643014,0.760578,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:35:25.392,FALSE,
306.747,-3376.021,-180.976,0.003,0.002,0.001,0.003,7.9138,0.064962,-0.06187,0.643027,0.760571,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:35:32.112,FALSE,
294.601,-3382.606,-180.915,0.003,0.002,0.001,0.001,7.7981,0.06496,-0.061876,0.643023,0.760574,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:35:38.692,FALSE,
282.344,-3388.847,-180.843,0.005,0.004,0,0.003,7.691,0.065006,-0.061897,0.642987,0.760599,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:35:45.312,FALSE,
270,-3394.753,-180.826,0.005,0.003,0,0.003,7.5835,0.065087,-0.061922,0.64299,0.760587,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:35:52.152,FALSE,
257.584,-3400.325,-180.825,0.004,0.004,0,0.002,7.4732,0.065137,-0.062016,0.643007,0.760561,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:35:58.452,FALSE,
244.987,-3405.506,-180.787,0.006,0.003,0,0.005,7.3622,0.06521,-0.06213,0.64306,0.760501,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:36:04.972,FALSE,
232.414,-3410.369,-180.77,0.004,0.003,0.001,0.003,7.2729,0.06521,-0.062048,0.643044,0.760521,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:36:11.452,FALSE,
219.67,-3414.877,-180.733,0.005,0.005,0,0.002,7.1811,0.06515,-0.06199,0.643054,0.760522,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:36:18.212,FALSE,
206.876,-3419.024,-180.715,0.007,0.004,0,0.005,7.0948,0.06515,-0.061988,0.643052,0.760524,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:36:24.612,FALSE,
194.008,-3422.834,-180.72,0.004,0.002,0,0.004,7.0088,0.065136,-0.062041,0.643064,0.760511,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:36:30.952,FALSE,
181.093,-3426.283,-180.715,0.002,0.001,0,0.002,6.9352,0.065114,-0.062065,0.643034,0.760536,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:36:37.492,FALSE,
168.105,-3429.385,-180.708,0.003,0.002,0,0.002,6.866,0.065138,-0.062017,0.643047,0.760527,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:36:44.012,FALSE,
155.06,-3432.117,-180.711,0.007,0.006,0,0.004,6.8052,0.065098,-0.061982,0.643024,0.760553,0.26,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:41:42.932,FALSE,
141.952,-3434.474,-180.696,0.003,0.002,0,0.002,6.7439,0.065041,-0.061993,0.643036,0.760547,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:41:48.752,FALSE,
128.855,-3436.482,-180.668,0.005,0.004,0,0.003,6.693,0.064994,-0.062001,0.643026,0.760559,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:41:54.612,FALSE,
115.647,-3438.123,-180.665,0.003,0.001,0,0.003,6.6454,0.065,-0.062029,0.643036,0.760547,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:42:00.512,FALSE,
102.484,-3439.395,-180.664,0.004,0.003,0,0.003,6.6079,0.06508,-0.062066,0.64303,0.760542,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:42:06.332,FALSE,
89.21,-3440.304,-180.64,0.003,0.002,0,0.003,6.5741,0.065126,-0.062204,0.643024,0.760532,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:42:12.232,FALSE,
75.942,-3440.857,-180.667,0.002,0.001,0,0.002,6.5417,0.065206,-0.062355,0.643055,0.760487,0.15,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:42:18.092,FALSE,
62.739,-3441.038,-180.687,0.002,0.001,0,0.002,6.5198,0.065209,-0.06225,0.643098,0.760459,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:42:23.952,FALSE,
49.52,-3440.854,-180.713,0.003,0.003,0,0.002,6.5058,0.06521,-0.062178,0.643126,0.760441,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:42:29.832,FALSE,
36.243,-3440.308,-180.742,0.002,0.002,0,0.001,6.4999,0.065115,-0.06221,0.643135,0.760439,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:42:35.712,FALSE,
22.988,-3439.394,-180.774,0.003,0.002,0,0.002,6.4995,0.065117,-0.062197,0.643159,0.760419,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:42:41.552,FALSE,
9.779,-3438.109,-180.779,0.004,0.002,0,0.003,6.5125,0.065153,-0.062149,0.643145,0.760432,0.28,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:42:47.452,FALSE,
-3.46,-3436.458,-180.782,0.003,0.002,0,0.002,6.5328,0.065174,-0.062185,0.643125,0.760445,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:42:53.292,FALSE,
-16.669,-3434.447,-180.821,0.004,0.002,0,0.003,6.5565,0.065136,-0.062278,0.643129,0.760437,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:42:59.132,FALSE,
-29.861,-3432.073,-180.816,0.006,0.003,0,0.004,6.5902,0.065027,-0.06222,0.643126,0.760453,0.29,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:43:04.992,FALSE,
-42.973,-3429.337,-180.836,0.003,0.003,0,0.002,6.6253,0.065049,-0.062187,0.643145,0.760438,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:43:11.112,FALSE,
-56.002,-3426.244,-180.859,0.006,0.005,0,0.002,6.666,0.065097,-0.062205,0.643167,0.760414,0.24,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:43:16.672,FALSE,
-69.075,-3422.785,-180.854,0.003,0.003,0,0.001,6.7221,0.065121,-0.062303,0.643141,0.760426,0.27,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:43:22.472,FALSE,
-82.031,-3418.982,-180.916,0.002,0.002,0,0.002,6.773,0.06521,-0.062362,0.643174,0.760385,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:43:28.272,FALSE,
-94.973,-3414.836,-180.963,0.002,0.001,0,0.001,6.8315,0.065249,-0.062424,0.643208,0.760348,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:43:35.652,FALSE,
-107.832,-3410.31,-180.977,0.003,0.002,0,0.002,6.8976,0.06528,-0.062425,0.643228,0.760328,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:43:42.292,FALSE,
-120.596,-3405.433,-181.024,0.004,0.003,0,0.003,6.9702,0.065221,-0.062395,0.643251,0.760316,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:43:48.832,FALSE,
-133.31,-3400.202,-181.111,0.005,0.004,0,0.003,7.0493,0.065175,-0.062421,0.643269,0.760303,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:43:55.552,FALSE,
-145.93,-3394.634,-181.119,0.004,0.004,0.001,0.001,7.1392,0.065154,-0.062406,0.643246,0.760326,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:44:02.132,FALSE,
-158.466,-3388.729,-181.165,0.004,0.002,0,0.003,7.2237,0.065204,-0.062385,0.643273,0.7603,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:44:08.852,FALSE,
-170.926,-3382.487,-181.211,0.004,0.003,0,0.003,7.3205,0.065234,-0.062401,0.643257,0.76031,0.23,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:44:15.572,FALSE,
-183.259,-3375.892,-181.226,0.004,0.003,0,0.001,7.422,0.065168,-0.062351,0.643251,0.760324,0.18,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:44:22.372,FALSE,
-195.473,-3368.983,-181.311,0.004,0.002,0,0.003,7.528,0.065134,-0.062406,0.643251,0.760323,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:44:29.172,FALSE,
-207.554,-3361.712,-181.373,0.005,0.004,0,0.003,7.6314,0.06514,-0.062374,0.643268,0.760311,0.16,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:44:36.012,FALSE,
-219.538,-3354.123,-181.35,0.006,0.006,0.001,0.002,7.7491,0.06515,-0.062379,0.643221,0.760349,0.19,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:44:42.872,FALSE,
-231.444,-3346.21,-181.406,0.004,0.004,0,0.001,7.8594,0.065173,-0.062381,0.643246,0.760326,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:44:49.792,FALSE,
-226.463,-3345.956,-169.165,0.004,0.003,0,0.003,7.9853,0.065169,-0.062364,0.643222,0.760348,0.27,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:44:56.732,FALSE,
-214.762,-3353.866,-169.175,0.004,0.003,0,0.003,7.8739,0.065281,-0.062485,0.643234,0.760318,0.27,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:45:03.652,FALSE,
-202.978,-3361.477,-169.107,0.004,0.003,0,0.002,7.769,0.065334,-0.062512,0.643225,0.760319,0.34,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:45:10.772,FALSE,
-191.083,-3368.752,-169.057,0.003,0.002,0,0.003,7.6708,0.065388,-0.062593,0.643205,0.760325,0.29,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:45:17.332,FALSE,
-179.05,-3375.669,-168.974,0.003,0.003,0,0.001,7.5699,0.065393,-0.062504,0.643209,0.760328,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:45:24.312,FALSE,
-166.893,-3382.271,-168.945,0.005,0.003,0,0.003,7.4713,0.065306,-0.062434,0.643247,0.760309,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:45:31.332,FALSE,
-154.653,-3388.512,-168.92,0.002,0.002,0,0,7.3801,0.065324,-0.062469,0.643258,0.760296,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:45:37.652,FALSE,
-142.34,-3394.434,-168.88,0.003,0.002,0,0.003,7.2955,0.065293,-0.06251,0.643267,0.760288,0.17,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:45:44.392,FALSE,
-129.931,-3400.022,-168.822,0.002,0.001,0,0.002,7.2163,0.065244,-0.062474,0.643263,0.760298,0.21,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:45:51.272,FALSE,
-117.372,-3405.244,-168.815,0.008,0.008,0,0.002,7.1341,0.065258,-0.062405,0.643289,0.76028,0.22,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:45:57.692,FALSE,
-104.824,-3410.124,-168.758,0.002,0.002,0,0.002,7.068,0.065304,-0.062447,0.643258,0.760299,0.2,TMC 30-B #5320,22.3,1014,54,'16.11.2022 22:46:04.312,FALSE,
